"source","destination","flow","dest_output","flow_per"
"890000","310300",31.9,3280,0.00972560975609756
"900000","310300",509.4,3280,0.15530487804878
"880000","320100",2812.6,10468.6,0.268670118258411
"890000","320100",421.4,10468.6,0.0402537110979501
"900000","320100",1555.8,10468.6,0.148615860764572
"880000","320200",203,544.8,0.372613803230543
"890000","320200",3.2,544.8,0.00587371512481645
"900000","320200",66.7,544.8,0.122430249632893
"880000","320300",3032.5,8933.2,0.339464021851072
"890000","320300",143.7,8933.2,0.0160860609859849
"900000","320300",856.8,8933.2,0.0959118792817803
"880000","320400",15807.6,61072.1,0.258835049064958
"890000","320400",992.8,61072.1,0.0162561955459203
"900000","320400",9340.3,61072.1,0.152938903361764
"880000","320500",743.2,2238.3,0.332037707188491
"890000","320500",54.2,2238.3,0.0242148058794621
"900000","320500",344.5,2238.3,0.153911450654515
"880000","320600",833.9,2314.6,0.360278233820099
"890000","320600",56.4,2314.6,0.0243670612632852
"900000","320600",355.3,2314.6,0.153503845156831
"880000","330001",386.1,2222.1,0.173754556500608
"890000","330001",9.8,2222.1,0.00441024256334098
"900000","330001",178.8,2222.1,0.0804644255434049
"880000","340100",89.5,321.8,0.278123057799876
"890000","340100",1.5,321.8,0.00466128029832194
"900000","340100",41.7,321.8,0.12958359229335
"880000","340201",1130.7,3653.9,0.309450176523714
"890000","340201",9.6,3653.9,0.00262732970250965
"900000","340201",562.4,3653.9,0.15391773173869
"880000","340202",64.4,221.2,0.291139240506329
"890000","340202",0.4,221.2,0.00180831826401447
"900000","340202",53.5,221.2,0.241862567811935
"880000","340301",44.6,169,0.263905325443787
"890000","340301",0.7,169,0.00414201183431953
"900000","340301",12.8,169,0.0757396449704142
"880000","340302",231.2,806,0.286848635235732
"890000","340302",1.5,806,0.00186104218362283
"900000","340302",215,806,0.266749379652606
"880000","340303",163.1,533.5,0.305716963448922
"890000","340303",1.5,533.5,0.0028116213683224
"900000","340303",91.9,533.5,0.172258669165886
"880000","340304",128.4,367.8,0.34910277324633
"890000","340304",1.3,367.8,0.00353452963567156
"900000","340304",57.1,367.8,0.155247417074497
"880000","340305",123.6,404.3,0.305713579025476
"890000","340305",1.3,404.3,0.00321543408360129
"900000","340305",79,404.3,0.195399455849617
"880000","350100",3425.9,11263.9,0.30414865188789
"890000","350100",161.5,11263.9,0.0143378403572475
"900000","350100",2242.7,11263.9,0.199105105691634
"880000","350200",1449.1,4821.4,0.300555855145808
"890000","350200",56.7,4821.4,0.0117600696893019
"900000","350200",874,4821.4,0.181275148297175
"880000","360100",795.7,4103.2,0.193921817118347
"890000","360100",122.4,4103.2,0.0298303762916748
"900000","360100",807.3,4103.2,0.196748878923767
"880000","360200",415.5,1170.3,0.355037169956421
"890000","360200",29.1,1170.3,0.0248654191233017
"900000","360200",315.2,1170.3,0.269332649747928
"880000","360300",233.3,624.2,0.37375841076578
"890000","360300",6.1,624.2,0.00977250881127843
"900000","360300",153.9,624.2,0.246555591156681
"880000","360400",205.5,722.2,0.284547216837441
"890000","360400",6.8,722.2,0.00941567432844087
"900000","360400",117.6,722.2,0.162835779562448
"880000","360500",62.1,148.8,0.417338709677419
"890000","360500",0.8,148.8,0.00537634408602151
"900000","360500",30.4,148.8,0.204301075268817
"880000","360600",298.2,747.7,0.398823057375953
"890000","360600",2.8,747.7,0.00374481744014979
"900000","360600",139.8,747.7,0.186973385047479
"880000","360701",151.2,297.9,0.507552870090635
"890000","360701",1.2,297.9,0.0040281973816717
"900000","360701",64.7,297.9,0.217186975495133
"880000","360702",36.3,92.8,0.391163793103448
"890000","360702",0.2,92.8,0.0021551724137931
"900000","360702",27.3,92.8,0.294181034482759
"880000","360800",350.6,712.5,0.492070175438597
"890000","360800",12.3,712.5,0.0172631578947368
"900000","360800",65,712.5,0.0912280701754386
"880000","360900",228.2,500.2,0.456217512994802
"890000","360900",1.5,500.2,0.00299880047980808
"900000","360900",97.4,500.2,0.194722111155538
"880000","361000",522.1,1858.2,0.280970831987945
"890000","361000",62.6,1858.2,0.0336885157679475
"900000","361000",317.9,1858.2,0.171079539339145
"880000","361100",2015.6,5762.7,0.349766602460652
"890000","361100",117.9,5762.7,0.0204591597688583
"900000","361100",972,5762.7,0.168670935498985
"880000","361200",3128.5,13062,0.23951156025111
"890000","361200",251.8,13062,0.0192772929107334
"900000","361200",1830.9,13062,0.140169958658705
"880000","361300",192.1,705.8,0.27217342023236
"890000","361300",15,705.8,0.0212524794559365
"900000","361300",135.2,705.8,0.191555681496175
"880000","361400",414.6,2612,0.158728943338438
"890000","361400",12.9,2612,0.00493874425727412
"900000","361400",380.5,2612,0.145673813169985
"880000","361500",336.6,820.1,0.41043775149372
"890000","361500",6.9,820.1,0.00841360809657359
"900000","361500",92.3,820.1,0.112547250335325
"880000","361600",827.2,3316.4,0.249427089615245
"890000","361600",50.5,3316.4,0.0152273549632131
"900000","361600",889.7,3316.4,0.268272825955856
"880000","361700",135.8,385.6,0.352178423236515
"890000","361700",5,385.6,0.0129668049792531
"900000","361700",36.8,385.6,0.0954356846473029
"880000","361900",302.5,1382.5,0.21880650994575
"890000","361900",15.5,1382.5,0.0112115732368897
"900000","361900",326.3,1382.5,0.236021699819168
"880000","362000",829.9,3199.1,0.259416710949955
"890000","362000",55,3199.1,0.0171923353443156
"900000","362000",722.5,3199.1,0.225844768841237
"880000","362100",281.6,922.1,0.305389870946752
"890000","362100",20.1,922.1,0.0217980696236851
"900000","362100",152.6,922.1,0.165491812167878
"880000","362200",189.3,585.4,0.323368636829518
"890000","362200",6.9,585.4,0.0117868124359412
"900000","362200",131.6,585.4,0.224803553126068
"880000","370101",8994.3,38735.7,0.23219665579814
"890000","370101",750.2,38735.7,0.0193671471020273
"900000","370101",2316.1,38735.7,0.0597923879005672
"880000","370102",151.4,795,0.190440251572327
"890000","370102",18.2,795,0.0228930817610063
"900000","370102",64,795,0.0805031446540881
"880000","370103",772,3205.8,0.240813525485058
"890000","370103",21.8,3205.8,0.00680017468338636
"900000","370103",380.3,3205.8,0.118628735417057
"880000","370104",690.2,5205.6,0.132587982173044
"890000","370104",40.6,5205.6,0.00779929306900261
"900000","370104",683.3,5205.6,0.131262486552943
"880000","370105",656.7,3825.2,0.171677297919063
"890000","370105",19.8,3825.2,0.00517619993725818
"900000","370105",1445.1,3825.2,0.377784168148071
"880000","370200",4611.5,10385.5,0.444032545375764
"890000","370200",230.5,10385.5,0.0221944056617399
"900000","370200",841.4,10385.5,0.081016802272399
"880000","370300",1013.6,2949.1,0.34369807737954
"890000","370300",52.2,2949.1,0.0177003153504459
"900000","370300",132.8,2949.1,0.0450306873283375
"880000","370401",538.4,1389.6,0.387449625791595
"890000","370401",25,1389.6,0.0179907887161773
"900000","370401",333.1,1389.6,0.239709268854347
"880000","370402",466,1599.2,0.291395697848924
"890000","370402",24.9,1599.2,0.0155702851425713
"900000","370402",96.4,1599.2,0.060280140070035
"880000","380100",129.4,2596,0.0498459167950693
"890000","380100",20.4,2596,0.00785824345146379
"900000","380100",188.3,2596,0.0725346687211094
"880000","380400",970.5,5687.9,0.17062536261186
"890000","380400",43,5687.9,0.00755990787461102
"900000","380400",919.9,5687.9,0.161729284973365
"880000","380501",431.6,3232.2,0.133531340882371
"890000","380501",18.2,3232.2,0.00563083967576264
"900000","380501",-1164,3232.2,-0.360126229812512
"880000","380600",414.5,4256.7,0.0973759015199568
"890000","380600",97.3,4256.7,0.0228580825522118
"900000","380600",347.4,4256.7,0.0816125167383184
"880000","380700",791.9,5185.2,0.152723135076757
"890000","380700",26.2,5185.2,0.0050528427061637
"900000","380700",378.2,5185.2,0.0729383630332485
"880000","380800",2290,14370.2,0.159357559393745
"890000","380800",74.1,14370.2,0.00515650443278451
"900000","380800",632.2,14370.2,0.0439938205452951
"880000","380900",702.2,3041.4,0.230880515552048
"890000","380900",30.7,3041.4,0.0100940356414809
"900000","380900",177.9,3041.4,0.0584927993687118
"880000","381000",2002.9,10732.7,0.186616601600716
"890000","381000",121.5,10732.7,0.0113205437587932
"900000","381000",1253.4,10732.7,0.116783288454909
"880000","381100",1687.2,4324.1,0.39018524085937
"890000","381100",118.8,4324.1,0.0274739252098703
"900000","381100",235.2,4324.1,0.0543928216276219
"880000","381200",238.5,619.7,0.384863643698564
"890000","381200",7.3,619.7,0.0117798934968533
"900000","381200",61.1,619.7,0.0985960948846216
"880000","381300",485.3,1336.3,0.363166953528399
"890000","381300",15.8,1336.3,0.0118236922846666
"900000","381300",128.1,1336.3,0.0958617077003667
"880000","381400",298,993.9,0.299828956635476
"890000","381400",16.4,993.9,0.0165006539893349
"900000","381400",24,993.9,0.024147298520978
"880000","390100",1752.4,10808.6,0.162130155616824
"890000","390100",70,10808.6,0.00647632440834151
"900000","390100",1268.1,10808.6,0.117323242603112
"880000","390200",266.4,1095.7,0.243132244227435
"890000","390200",14.8,1095.7,0.0135073469015241
"900000","390200",49.6,1095.7,0.0452678652915944
"880000","400100",253,790,0.320253164556962
"890000","400100",9.9,790,0.0125316455696203
"900000","400100",118.8,790,0.150379746835443
"880000","400200",468.3,2318.6,0.201975329940481
"890000","400200",23.3,2318.6,0.0100491676011386
"900000","400200",592.1,2318.6,0.255369619598033
"880000","400300",575.8,2023.1,0.284612723048787
"890000","400300",20.5,2023.1,0.0101329642627651
"900000","400300",385.3,2023.1,0.190450299046019
"880000","400400",2407.1,8206.2,0.293326996661061
"890000","400400",74.3,8206.2,0.00905412980429431
"900000","400400",835.2,8206.2,0.101776705417855
"880000","400500",1774.3,6266.5,0.283140509056092
"890000","400500",143.3,6266.5,0.0228676294582303
"900000","400500",689.3,6266.5,0.109997606319317
"880000","400600",2316.1,6606.7,0.350568362419968
"890000","400600",65.3,6606.7,0.00988390573205988
"900000","400600",594.9,6606.7,0.0900449543645088
"880000","400700",2881.1,9505.1,0.303110961483835
"890000","400700",104.4,9505.1,0.010983577237483
"900000","400700",1243.9,9505.1,0.130866587410969
"880000","400800",734.3,2258.8,0.325084115459536
"890000","400800",10.4,2258.8,0.0046042146272357
"900000","400800",352,2258.8,0.155834956614131
"880000","400901",691.6,2977.4,0.232283200107476
"890000","400901",16.5,2977.4,0.00554174783368039
"900000","400901",549,2977.4,0.184389064284275
"880000","400902",670.4,2978,0.225117528542646
"890000","400902",23.8,2978,0.00799194089993284
"900000","400902",376.5,2978,0.126427132303559
"880000","410100",2906.2,7718.6,0.376519057860234
"890000","410100",158,7718.6,0.0204700334257508
"900000","410100",1053.4,7718.6,0.136475526649911
"880000","410201",5412.3,15174.3,0.356675431486131
"890000","410201",184.4,15174.3,0.0121521256334724
"900000","410201",344.6,15174.3,0.0227094495297971
"880000","410202",220.4,825.3,0.267054404458985
"890000","410202",9.3,825.3,0.0112686295892403
"900000","410202",103.5,825.3,0.125408942202835
"880000","410203",2705.9,8255.3,0.327777306699938
"890000","410203",160.4,8255.3,0.0194299419766695
"900000","410203",928.5,8255.3,0.112473199035771
"880000","420100",313.5,1027.5,0.305109489051095
"890000","420100",12.6,1027.5,0.0122627737226277
"900000","420100",325.5,1027.5,0.316788321167883
"880000","420201",1168.4,3296.2,0.354468782234088
"890000","420201",34.6,3296.2,0.0104969358655421
"900000","420201",671.5,3296.2,0.203719434500334
"880000","420202",228.4,644.2,0.35454827693263
"890000","420202",8.5,644.2,0.0131946600434648
"900000","420202",119.4,644.2,0.185346165787023
"880000","420300",2604.4,8027.1,0.324450922500031
"890000","420300",70.5,8027.1,0.00878274843966065
"900000","420300",1289.6,8027.1,0.160655778550161
"880000","420401",1694.7,3879.4,0.436845904005774
"890000","420401",64.8,3879.4,0.0167036139609218
"900000","420401",506.1,3879.4,0.130458318296644
"880000","420402",1077.8,3889.5,0.277105026353002
"890000","420402",49,3889.5,0.012598020311094
"900000","420402",448.4,3889.5,0.115284740969276
"880000","420500",1386.5,4154.4,0.333742538031966
"890000","420500",29.5,4154.4,0.00710090506450992
"900000","420500",724.6,4154.4,0.174417485076064
"880000","420700",153.7,410.1,0.374786637405511
"890000","420700",4.1,410.1,0.0099975615703487
"900000","420700",49.3,410.1,0.120214581809315
"880000","420800",3722.3,10746.7,0.346366791666279
"890000","420800",154.1,10746.7,0.0143392855481217
"900000","420800",1580.3,10746.7,0.147049792029181
"880000","421000",427.6,2297.2,0.186139648267456
"890000","421000",19.9,2297.2,0.00866271983283998
"900000","421000",257,2297.2,0.111875326484416
"880000","421100",1938.6,6051.9,0.320329152828037
"890000","421100",53,6051.9,0.00875758026404931
"900000","421100",1081.3,6051.9,0.178671161122953
"880000","430100",1165.3,3468.7,0.335947184824286
"890000","430100",39.3,3468.7,0.0113298930435033
"900000","430100",557.3,3468.7,0.160665378960417
"880000","430200",2807.7,10626.9,0.264206871241849
"890000","430200",136,10626.9,0.0127977114680669
"900000","430200",1520,10626.9,0.143033245819571
"880000","440001",2018.7,6632.3,0.304374048218567
"890000","440001",76.8,6632.3,0.0115796933190598
"900000","440001",1134.3,6632.3,0.171026642341269
"880000","440002",701.2,4344.6,0.161395755650693
"890000","440002",29.6,4344.6,0.00681305528702297
"900000","440002",867.9,4344.6,0.199765225797542
"880000","450100",3349.4,11960,0.28005016722408
"890000","450100",287.9,11960,0.0240719063545151
"900000","450100",1634.3,11960,0.136647157190635
"880000","450200",484.5,1427.4,0.33942833123161
"890000","450200",16.9,1427.4,0.01183970856102
"900000","450200",185.5,1427.4,0.129956564382794
"880000","450300",924.1,2389.1,0.386798375957474
"890000","450300",37.6,2389.1,0.0157381440709891
"900000","450300",103.1,2389.1,0.0431543258967812
"880000","460100",356.6,1048.7,0.340040049585201
"890000","460100",8.6,1048.7,0.00820062935062458
"900000","460100",77.2,1048.7,0.0736149518451416
"880000","460200",1161.3,3237,0.358758109360519
"890000","460200",34.7,3237,0.0107198022860673
"900000","460200",372.9,3237,0.115199258572753
"880000","460300",241.7,652.4,0.37047823421214
"890000","460300",3.4,652.4,0.00521152667075414
"900000","460300",83,652.4,0.12722256284488
"880000","460400",649.3,2255.8,0.287835801046192
"890000","460400",19.4,2255.8,0.00860005319620534
"900000","460400",301.4,2255.8,0.133611135738984
"880000","470100",1241.9,2891.2,0.429544825677919
"890000","470100",49.9,2891.2,0.0172592695074709
"900000","470100",188.1,2891.2,0.0650594908688434
"880000","470200",562.3,1286.2,0.4371792878246
"890000","470200",27.8,1286.2,0.0216140569118333
"900000","470200",58.8,1286.2,0.0457160628207122
"880000","470300",5861.8,11017,0.532068621221748
"890000","470300",118.1,11017,0.0107197966778615
"900000","470300",1301.5,11017,0.118135608604883
"880000","470401",533.5,1948.9,0.273744163374211
"890000","470401",25.2,1948.9,0.0129303709785007
"900000","470401",400.7,1948.9,0.20560316075735
"880000","470402",161.9,508.1,0.318638063373352
"890000","470402",5,508.1,0.0098405825624877
"900000","470402",83.6,508.1,0.164534540444794
"880000","470404",710.7,2036.9,0.348912563208798
"890000","470404",26.2,2036.9,0.0128626834896166
"900000","470404",210,2036.9,0.103097844764102
"880000","470405",316.6,500.1,0.633073385322935
"890000","470405",6.1,500.1,0.0121975604879024
"900000","470405",56.1,500.1,0.112177564487103
"880000","470500",454.3,1038.4,0.4375
"890000","470500",16.6,1038.4,0.0159861325115562
"900000","470500",53.7,1038.4,0.0517141756548536
"880000","480100",664.6,1887.6,0.352087306632761
"890000","480100",18.1,1887.6,0.00958889595253232
"900000","480100",321.2,1887.6,0.17016317016317
"880000","480200",470.7,1184.5,0.397382861967075
"890000","480200",11.4,1184.5,0.00962431405656395
"900000","480200",173.7,1184.5,0.14664415365133
"880000","480300",279,818.3,0.340950751558108
"890000","480300",5.3,818.3,0.00647684223389955
"900000","480300",114.2,818.3,0.139557619454968
"880000","480400",667.1,1728.2,0.386008563823632
"890000","480400",22.4,1728.2,0.0129614627936581
"900000","480400",227.8,1728.2,0.131813447517648
"880000","480500",975.9,2701.4,0.361257125934701
"890000","480500",21.2,2701.4,0.00784778263122825
"900000","480500",484.1,2701.4,0.179203376027245
"880000","480600",3089.3,7933.8,0.389384658045325
"890000","480600",84.9,7933.8,0.010701051198669
"900000","480600",964.3,7933.8,0.121543270563916
"880000","490100",2239.7,6664.2,0.336079349359263
"890000","490100",96.8,6664.2,0.0145253743885238
"900000","490100",853.1,6664.2,0.128012364574893
"880000","490200",1341.4,3640,0.368516483516484
"890000","490200",64.2,3640,0.0176373626373626
"900000","490200",548.2,3640,0.150604395604396
"880000","490300",757.2,2203.4,0.343650721612054
"890000","490300",12.7,2203.4,0.00576381955160207
"900000","490300",359.1,2203.4,0.162975401651992
"880000","490500",1440.7,3459.8,0.416411353257414
"890000","490500",34.9,3459.8,0.0100872882825597
"900000","490500",572.2,3459.8,0.165385282386265
"880000","490600",556.8,1405.9,0.396045237925884
"890000","490600",6.3,1405.9,0.00448111529980795
"900000","490600",221.6,1405.9,0.157621452450388
"880000","490700",1364.5,3732.1,0.365611853916026
"890000","490700",30.2,3732.1,0.00809195895072479
"900000","490700",625.5,3732.1,0.167600010717826
"880000","490800",843.4,2130.5,0.395869514198545
"890000","490800",16.7,2130.5,0.00783853555503403
"900000","490800",415.2,2130.5,0.194883830086834
"880000","500100",905.3,2307.3,0.392363368439301
"890000","500100",42.5,2307.3,0.0184197980323322
"900000","500100",165.4,2307.3,0.0716855198717115
"880000","500200",1399.4,3261.7,0.429040071128553
"890000","500200",49.6,3261.7,0.0152067940031272
"900000","500200",357.5,3261.7,0.10960542048625
"880000","500300",198.5,593.4,0.334512976070105
"890000","500300",4.9,593.4,0.00825749915739805
"900000","500300",132,593.4,0.222446916076845
"880000","500400",6887.5,13840.7,0.497626565130376
"890000","500400",153.4,13840.7,0.0110832544596733
"900000","500400",1542.6,13840.7,0.111453900453012
"880000","510102",489.7,1446,0.33865836791148
"890000","510102",6.3,1446,0.00435684647302905
"900000","510102",268.7,1446,0.18582295988935
"880000","510103",6361.5,30204.4,0.210615009733681
"890000","510103",283,30204.4,0.0093694958350439
"900000","510103",6815.7,30204.4,0.22565255393254
"880000","510104",5723.3,21401.7,0.267422681375779
"890000","510104",139.9,21401.7,0.00653686389398973
"900000","510104",2640.9,21401.7,0.123396739511347
"880000","510400",1010.6,2767.4,0.365180313651803
"890000","510400",10.3,2767.4,0.00372190503721905
"900000","510400",445,2767.4,0.160800751608007
"880000","520100",249.9,709.2,0.352368866328257
"890000","520100",4.1,709.2,0.00578116187253243
"900000","520100",108.4,709.2,0.152848279751833
"880000","520200",143.6,433.5,0.331257208765859
"890000","520200",0.8,433.5,0.00184544405997693
"900000","520200",88.1,433.5,0.20322952710496
"880000","520300",4691.1,16426.4,0.285582964009156
"890000","520300",118.1,16426.4,0.00718964593581065
"900000","520300",2437.7,16426.4,0.148401353918083
"880000","520400",343.6,1071.1,0.320791709457567
"890000","520400",8.5,1071.1,0.00793576696853702
"900000","520400",202.3,1071.1,0.188871253851181
"880000","520500",1151.5,3768.7,0.30554302544644
"890000","520500",19.5,3768.7,0.00517419799931011
"900000","520500",854.8,3768.7,0.226815612810784
"880000","530200",1026.9,3233.4,0.31759138986825
"890000","530200",27.1,3233.4,0.00838127048926826
"900000","530200",379.8,3233.4,0.117461495639265
"880000","530300",1496.6,4627.8,0.323393405073685
"890000","530300",36,4627.8,0.00777907429015947
"900000","530300",946.5,4627.8,0.204524828212109
"880000","530400",2341.2,6693.3,0.349782618439335
"890000","530400",71,6693.3,0.0106076225479211
"900000","530400",934.3,6693.3,0.139587348542572
"880000","530500",2240.2,5839.9,0.383602458946215
"890000","530500",80.9,5839.9,0.0138529769345366
"900000","530500",890.1,5839.9,0.152416993441669
"880000","530700",370.6,1111,0.333573357335734
"890000","530700",18.6,1111,0.0167416741674167
"900000","530700",108.5,1111,0.0976597659765977
"880000","530800",443.1,1159.9,0.382015691007846
"890000","530800",9.8,1159.9,0.00844900422450211
"900000","530800",188.1,1159.9,0.162169152513148
"880000","540100",633.9,2671.3,0.237300190918279
"890000","540100",17.7,2671.3,0.00662598734698461
"900000","540100",482.3,2671.3,0.18054879646614
"880000","540200",896.8,3425.6,0.261793554413825
"890000","540200",16.7,3425.6,0.00487505838393274
"900000","540200",386.8,3425.6,0.112914525922466
"880000","540300",636.7,2993,0.212729702639492
"890000","540300",22.4,2993,0.00748412963581691
"900000","540300",601.6,2993,0.201002338790511
"880000","540400",613.6,2568,0.238940809968847
"890000","540400",23.9,2568,0.00930685358255452
"900000","540400",565.7,2568,0.22028816199377
"880000","540500",350.3,1302.7,0.268903047516696
"890000","540500",19.1,1302.7,0.0146618561449298
"900000","540500",279.4,1302.7,0.214477623397559
"880000","540700",529,2399.9,0.220425851077128
"890000","540700",26.7,2399.9,0.0111254635609817
"900000","540700",491.4,2399.9,0.204758531605484
"880000","550100",761.8,3019.9,0.252260008609557
"890000","550100",38.2,3019.9,0.0126494254776648
"900000","550100",958,3019.9,0.317229047319448
"880000","550200",2365.4,7947.9,0.297613206004102
"890000","550200",47.4,7947.9,0.00596383950477485
"900000","550200",1543.3,7947.9,0.19417707822192
"880000","550300",2122,6647,0.319241763201444
"890000","550300",72.8,6647,0.0109523093124718
"900000","550300",1174,6647,0.176621032044531
"880000","560100",849.2,5887.4,0.144240241872473
"890000","560100",21.6,5887.4,0.00366885212487686
"900000","560100",723.1,5887.4,0.122821619050854
"880000","560200",373.1,1926.3,0.193687379951202
"890000","560200",13.3,1926.3,0.00690442817837305
"900000","560200",695.7,1926.3,0.361158698022115
"880000","560300",4353.5,16878.7,0.257928631944403
"890000","560300",121.7,16878.7,0.00721027093318798
"900000","560300",3893.9,16878.7,0.230699046727532
"880000","560500",5807.2,16007.1,0.362789012375758
"890000","560500",201.2,16007.1,0.012569422318846
"900000","560500",3283.4,16007.1,0.205121477344428
"880000","570100",1090.4,2681.8,0.406592587068387
"890000","570100",20.4,2681.8,0.00760683123275412
"900000","570100",293.8,2681.8,0.109553285107018
"880000","570200",7239.9,18346.6,0.394618076373824
"890000","570200",612.5,18346.6,0.0333849323580391
"900000","570200",2552.6,18346.6,0.139132046264703
"880000","570300",10196.5,27625.2,0.369101400170858
"890000","570300",218.9,27625.2,0.00792392453267307
"900000","570300",4670.3,27625.2,0.169059409524637
"880000","580100",882.1,3311.3,0.266390843475372
"890000","580100",28.9,3311.3,0.00872769003110561
"900000","580100",617.2,3311.3,0.186392051460152
"880000","580200",330.2,1876.5,0.175965893951505
"890000","580200",20.7,1876.5,0.011031175059952
"900000","580200",523.7,1876.5,0.279083399946709
"880000","580400",2504.9,7356.4,0.34050622587135
"890000","580400",81.2,7356.4,0.011038007721168
"900000","580400",542.4,7356.4,0.0737317166005111
"880000","580600",879.5,3346.5,0.262811893022561
"890000","580600",71.7,3346.5,0.0214253697893321
"900000","580600",355.7,3346.5,0.106290153892126
"880000","580700",1982.4,4932.3,0.401922024207773
"890000","580700",32,4932.3,0.0064878454270827
"900000","580700",599.6,4932.3,0.121566003689962
"880000","590100",1205.4,4533.2,0.265904879555281
"890000","590100",68.8,4533.2,0.0151769169681461
"900000","590100",485.2,4533.2,0.10703255978117
"880000","590200",813,3711.1,0.21907251219315
"890000","590200",412,3711.1,0.111018296461965
"900000","590200",321.4,3711.1,0.0866050497157177
"880000","590301",15226.9,134114.7,0.113536398321735
"890000","590301",2107.7,134114.7,0.0157156523483257
"900000","590301",7669.4,134114.7,0.0571853793804855
"880000","590302",17048.4,60746.4,0.280648729801272
"890000","590302",1115.7,60746.4,0.0183665204851646
"900000","590302",4800.1,60746.4,0.0790186743576574
"880000","600100",12888.8,39436.2,0.326826621226183
"890000","600100",260.4,39436.2,0.00660307027553365
"900000","600100",2564.7,39436.2,0.0650341564349506
"880000","600200",7987,23780.6,0.335862005163873
"890000","600200",238.4,23780.6,0.0100249783436919
"900000","600200",3307.5,23780.6,0.139083959193628
"880000","600400",9126.5,18910.8,0.482607821985321
"890000","600400",114.7,18910.8,0.0060653171732555
"900000","600400",3019.5,18910.8,0.159670664382258
"880000","610100",4454,8720.2,0.510768101649045
"890000","610100",50.7,8720.2,0.00581408683287081
"900000","610100",753.6,8720.2,0.086420036237701
"880000","610200",1638.2,5815.8,0.281680938134049
"890000","610200",26,5815.8,0.00447058014374635
"900000","610200",927.6,5815.8,0.159496543897658
"880000","610300",1084.2,2682.7,0.404145077720207
"890000","610300",16.7,2682.7,0.00622507175606665
"900000","610300",287.8,2682.7,0.107279979125508
"880000","610500",227,986.8,0.230036481556546
"890000","610500",5.6,986.8,0.00567490879610863
"900000","610500",111.4,986.8,0.112890149979732
"880000","610601",441.3,1806.7,0.244257486024243
"890000","610601",1.5,1806.7,0.000830242984446781
"900000","610601",109.6,1806.7,0.0606630873969115
"880000","610603",440.8,2458.5,0.179296318893634
"890000","610603",7.3,2458.5,0.00296929021761237
"900000","610603",122.4,2458.5,0.0497864551555827
"880000","610700",427.5,1611.4,0.265297257043565
"890000","610700",9.2,1611.4,0.00570932108725332
"900000","610700",253.2,1611.4,0.157130445575276
"880000","620101",16305.7,36970,0.441052204490127
"890000","620101",545.1,36970,0.0147443873410874
"900000","620101",5050.7,36970,0.136616175277252
"880000","620102",580.9,1725.6,0.336636532220677
"890000","620102",21.5,1725.6,0.0124594343996291
"900000","620102",457.1,1725.6,0.264893370421882
"880000","620200",3731.4,9002.8,0.414471053450038
"890000","620200",98.6,9002.8,0.0109521482205536
"900000","620200",1436.5,9002.8,0.159561469764962
"880000","620300",816.3,1991.8,0.409830304247414
"890000","620300",17,1991.8,0.00853499347324028
"900000","620300",342.7,1991.8,0.172055427251732
"880000","620400",2412.2,7491.4,0.32199588861895
"890000","620400",60.1,7491.4,0.00802253250393785
"900000","620400",1683.5,7491.4,0.224724350588675
"880000","620500",2358.5,8240.9,0.286194469050711
"890000","620500",54.5,8240.9,0.00661335533740247
"900000","620500",1976.9,8240.9,0.239888847091944
"880000","620600",451.5,1290.5,0.349864393645874
"890000","620600",3.9,1290.5,0.00302208446338628
"900000","620600",321.6,1290.5,0.249205734211546
"880000","620700",305.8,1125.2,0.271773906861003
"890000","620700",5.2,1125.2,0.00462140063988624
"900000","620700",202.7,1125.2,0.180145751866335
"880000","620800",328.7,1460,0.22513698630137
"890000","620800",12.3,1460,0.00842465753424658
"900000","620800",360.9,1460,0.247191780821918
"880000","620900",1074.2,3431.2,0.313068314292376
"890000","620900",29.6,3431.2,0.00862671951503847
"900000","620900",888.6,3431.2,0.25897645138727
"880000","621000",1940.5,5147.7,0.376964469568934
"890000","621000",34.7,5147.7,0.00674087456533986
"900000","621000",722.4,5147.7,0.140334518328574
"880000","621100",3188.2,7586.3,0.420257569566192
"890000","621100",72.8,7586.3,0.0095962458642553
"900000","621100",1221.2,7586.3,0.160974388041601
"880000","630200",627.7,1539.9,0.407623871679979
"890000","630200",22,1539.9,0.0142866419897396
"900000","630200",293.6,1539.9,0.190661731281252
"880000","630300",3648.1,18185.5,0.200604877512304
"890000","630300",197.5,18185.5,0.0108603007890902
"900000","630300",6474.8,18185.5,0.356041901514943
"880000","640101",854.1,4463,0.191373515572485
"890000","640101",22.8,4463,0.00510867129733363
"900000","640101",941.8,4463,0.211023974904773
"880000","640102",275.6,2010.9,0.137053060818539
"890000","640102",0.7,2010.9,0.000348102839524591
"900000","640102",372.9,2010.9,0.185439355512457
"880000","640104",169.5,444.1,0.381670794866021
"890000","640104",4.6,444.1,0.0103580274712903
"900000","640104",53.2,444.1,0.119792839450574
"880000","640105",388.7,1219,0.318867924528302
"890000","640105",5.8,1219,0.00475799835931091
"900000","640105",337.1,1219,0.276538146021329
"880000","640200",271.3,799,0.339549436795995
"890000","640200",5,799,0.00625782227784731
"900000","640200",155.7,799,0.194868585732165
"880000","640301",666.9,3120.3,0.213729449091433
"890000","640301",24.6,3120.3,0.0078838573214114
"900000","640301",817,3120.3,0.261833798032241
"880000","640302",69.7,256.2,0.272053083528493
"890000","640302",1.6,256.2,0.00624512099921936
